text,label,score
猫粮一般 买回来猫根本不错 而且没有试用装退不了,差评,1
小猫吃了两个星期多，今天出现了呕吐的情况，鲜朗最近的猫粮怎么了,差评,1
说保密发货，纸箱墙快递单上不出现宠物字眼，纯纯搞笑，偌大个&ldquo;猫粮&rdquo;俩字在上面，真&ldquo;保密&rdquo;,差评,1
不咋样 老是软便,差评,1
四只猫都不爱吃&hellip;我家猫都是不挑食的，不知道是怎么回事，试吃装倒是很爱吃，结果买这么多回来猫不吃,差评,1
小猫根本不吃，两只猫都不咋吃，这么贵的猫粮，也不晓得啥情况。饿的肚子扁扁的都不吃&hellip;&hellip;,差评,1
吃完吐，软便拉稀，绝对不是换粮方法问题！ 买回来很多天，吃完吐或软便拉稀就会停止吃这款粮，过几天再次少量喂食，依旧吃完吐或者软便拉稀。 为了主子生命安全，不敢吃了,差评,1
此用户未及时填写评价内容,差评,1
这次买的有哈喇味,差评,1
猫咪吃的拉肚子了,差评,1
买了猫不吃，跟~旗舰店买的差好远，好湿。没售后，准备扔了。,差评,1
真别买了 两只猫一个吐一个拉 从来没有过的事情 以前吃百利都好的很,差评,1
我家猫咪一直吃这个牌子的猫粮 买他们家的猫粮连续吐了两天 跟客服沟通态度非常恶劣,差评,1
一直喂的鲜朗，之前在~买的都没吐过，回家着急忘带猫粮着急从京东买的，吐了，之前看评论好多吐的还以为是恶意差评，这回才知道京东的猫粮本身就有问题，再也不会在京东上买猫粮，这哪是喂猫，这是要命啊,差评,1
大家小心了，这家有假猫粮，被我发现后我，提交问题并申请退货退款，商家同意后，收了货就关闭退款。现在是我花钱买的货被他们签收了，我的钱一分都没退回来，这是明着抢啊。 大家记住了，收到货后要录开箱视频，不然他们咬死不承认是他们的货出问题。我就是太相信旗舰店了，所以没有录开箱视频。 现在猫粮被他们签收了，我买猫粮的钱一分都没退给我，我现在没有猫粮，假粮的证据也没了，我该怎么办？,差评,1
吃了这款粮就开始黑下巴，真的是什么破猫粮，也不便宜，我家猫以前吃过两种都不会，太差了,差评,1
看了网上很多人评论这款猫粮不错 就买了， 猫咪连续吃了一个星期不到 就出现了 呕吐频繁 ，就很纳闷什么吃的都没换过 就换了个猫粮 想着停两天看看是不是猫粮问题 这两天就没有给猫咪喂这款猫咪 就没有出现呕吐了 。 图片,差评,1
品控越来越差，这两次买的猫粮猫明显的软便不爱吃，我以为是因为我喂了生骨肉的原因，停了肉零食很久了，五只猫吃了16斤粮，还是那个德行，一开始我看着就和去年买的猫粮样子不一样我不信，我以为是我的错觉，我进行了排除法，现在总而言之，鲜朗的品控是越来越烂越来越垃圾，喂了整整一年多，88了您咧,差评,1
两只猫自从吃了这个粮之后，一只拉稀，一只吐！第一次尝试果断避雷！,差评,1
购物体验极差，买了两箱，我一个女孩子本来就搬不上去，提前就和客服说了要备注送货上楼，答应得好好的，结果包裹还是给我放楼下，协商几次只会说已反馈给物流，包裹在楼下方式四五天，箱子都被老鼠啃了，最后还是要自己妥协搬上去，糟蹋了怪可惜。花了一千多，这样的服务实在令人下头，本以为在京东买会服务好点，果然还是我想多了🙃,差评,1
已经买了五六次鲜朗，去年买的吃的很快也很爱吃，今年买的感觉偷工减料了。我老婆说刚买的这次鲜朗味道闻起来也不像去的香。现在倒在猫面前闻了一下就走了，能吃完，实话实说粮能吃完，但是猫要到很饿的程度才去吃。不推荐,差评,1
给猫咪买的奶香即口味，它比较喜欢吃，从另一个猫粮换过来适口性还可以，吃的不是很多但也还行啊。下次可能不选择这款猫粮了哦。,好评,5
第一次直接买12kg的猫粮，不过也是吃了很多回了，伯纳天纯，放心，再自己搭配点冻干，我觉得比直接买里头带冻干的好,好评,5
家里的两个毛孩子一直都在吃这一款猫粮，这一款猫粮吃了以后，猫孩子的粪便有极少的毛球，对毛孩子的身体健康也很好，毛孩子就是自己的家人，所以让他们吃好一点,好评,5
以前给猫咪吃别的牌子的猫粮，改了伯纳天纯猫粮后，猫咪特爱吃，以后就买这款猫粮了，京东物流有快又好，步梯送货上门，辛苦了！,好评,5
伯纳天纯的宠物粮品质不错，原料新鲜营养丰富，能满足宠物日常所需。包装设计合理方便保存，适口性好，我家宠物很爱吃，会继续回购。,好评,5
这款伯纳天纯大包装猫粮很耐用，算下来日均花费不高，品质和口碑都在线，是一款性价比高、对猫咪肠胃和健康都很友好的成猫粮。,好评,5
给毛孩子选到这么好的猫粮，太省心了！这款品质绝佳，价格实惠，适口性强，猫猫爱吃，买来特别放心，以后有优惠还会回购，特别好的一款产品,好评,5
伯纳天纯这牌子不错，做了好多年了，生产线覆盖很齐全，价格适中，安全性高，令人放心。京东送货快，小区送货上门很不错。时效快。,好评,5
发货速度非常快，包装非常仔细，运送速度很快，派送质量也很好，商品生产日期比较新，猫咪非常喜欢吃，性价比比较高，已经多次购买了,好评,5
这是第二次买这款猫粮了，物流运输速度很快，隔天就能收到了，而且小猫对猫粮非常喜爱，看到新的猫粮就喵喵叫，一天吃100g都可以。送的两袋散装猫粮也很贴心。,好评,5
非常满意非常好猫咪很喜欢吃家里有两只猫我那天纯是大品牌配料很好非常值得信赖京东送货非常的快价格也十分优惠惠惠长期回购的一款满意,好评,5
家里的猫咪一直吃的是这款猫粮，成分很健康。这次我们家里的猫咪安排上Plus版的。店家也十分的好，每次买猫粮都送试吃装，这次还送了我家包一袋的零食，非常推荐这款猫粮,好评,5
猫咪一直吃这款猫粮 已经买了好多袋 刚换这款猫粮的时候 效果很明显 毛发变顺了也不咋掉了 很喜欢,好评,5
价格可以品质也可以。如果说多猫家庭可以再买一袋儿更好的猫粮，掺着一起吃 我家有4只小猫，回购很多次了,好评,5
这个品牌一直在买的，其它的基本没买过，个人觉得很不错，当然也要看实际使用体验，家人也觉得很不错的一款，有用到的可以试试购买看看的,好评,5
伯纳天纯猫粮无谷低敏配方，含益生菌护肠胃，适口性不错，猫咪爱吃。颗粒干爽不油腻，减少黑下巴，品控稳定。部分款肉粉偏多，换粮需循序渐进，整体性价比适中。,好评,5
小猫吃了一直拉稀，很担心。,中评,3
流浪猫咪变成家里新宠，接连收留了两只，之前吃的这个牌子幼猫猫粮，够一岁了换了成猫款，依旧爱吃，都不用放肉泥就能饱餐一顿，现在看还不错，吃了小半年了，这次又买了大包装！猫咪身体健康！,好评,5
这款伯纳天纯经典猫粮，颗粒很小，特别适合成年和老年牙口不太好的猫咪。适口性很好，配料表干净，值得推荐购买。添加蔓越莓，更有利于猫咪健康。,好评,5
收到粮食，满满一大箱，开箱后猫咪忙特别喜欢吃，期待吃完之后的减肥效果。因家里猫咪均已绝育，年龄大了担心体重问题。安利这款猫粮后，果断下单。到货很快。,好评,5
这款猫粮包装精美，打开后香味浓郁，猫咪超爱吃😻。颗粒大小适中，适口性很好，吃完毛发也更顺滑了✨。快递包装严实，没有破损📦，物流速度快🚚，配送员态度友好👏。整体体验非常满意，值得回购👍！🐾💖💖,好评,5
一直买这个猫粮，家里两只猫咪爱吃，适口性好。送货及时，送货上门，包装干净、完整，日期新鲜。价格稳定。营养成分丰富，可以长期喂养。,好评,5
小猫爱吃，价格小贵，一个月大的小猫泡无糖舒化奶，猫粮泡化了小猫就可以吃了，看配料表不错，小猫答大便性状正常，就是颜色比较黑不知道正不正常。,好评,5
两只猫猫从领回家，就一直吃伯纳天纯的猫粮，没有换过其它牌子。各种口味换着吃，猫猫也不挑食，6年过去了，也没生过病，挺好的。,好评,5
京东物流非常方便快捷，头天下单，第二天就收到货了。包装完好无损，值得信赖。这款猫粮不错，猫猫很喜欢吃，香香的，配料干净，值得购买。,好评,5
这次回购这个品牌的另一款猫粮，之前买的是烘焙款，挑嘴的小猫咪经常换粮吃，这款也不错，配料表干净，日期也很新，京东物流也很快，给力,好评,5
伯纳天纯猫粮表现出色，颗粒均匀猫咪咀嚼轻松，肉香宜人它很爱吃。营养搭配科学，让猫咪毛发柔顺亮泽，而且性价比超高，真心值得购入。,好评,5
给猫咪买的这款粮很不错，我家猫特别喜欢吃，每次一开袋就凑过来。食材新鲜，营养均衡，吃了毛发亮泽还胖乎不少，会回购。,好评,5
回购很多次的猫粮了，家里的毛孩子很喜欢吃这一款猫粮，营养搭配很丰富，配料表也很干净。猫猫日常所需的营养都能被补充到日期很新鲜还送了很多试次性价比很高非常推荐,好评,5
试了很多款猫粮，也试吃了很多款，只有这款猫粮猫咪很喜欢吃，吃了以后体重也胖了很多，毛也顺了不少，主要是价格也可以，整体来说，很不错！,好评,5
还可以吧，毛孩子不太爱吃，感觉没有皇家的好,中评,3
以前就是吃这款，搞活动买的，很便宜，猫咪也爱吃,中评,3
京东，自营产品买的有保障送货上门。,中评,3
如果不是被小包装坑了，这个联名款其实还不错,中评,3
还不错的。第一次给猫咪吃。觉得还可以。,中评,3
东西还行吧。但是物流真的很有问题。,中评,3
猫咪吃不胖吃的少，一般般吧，毕竟猫咪还是挑食的主儿,中评,3
超级油，换了这个猫咪油尾巴了,中评,3
一般，快递速度很快，小猫不咋爱吃，先凑合用,中评,3
便便情况：软便 适口性：猫咪不吃啊,中评,3
这款猫粮还不错的，小猫吃得可香了,中评,3
刚买的准备掺杂一起吃 看看吧在追评,中评,3
宠物喜欢吃，就是吃了这个其他的都不吃了,中评,3
家里猫爱吃，但是拉屎臭软。,中评,3
我家猫之前一直吃这个，这次吃了后不爱喝水！,中评,3
我家蓝猫吃了挺肥的，但还会出现泪痕，应该是不合适吧,中评,3
还行， 还行， 还行， 还行， 还行吧,中评,3
和试吃装完全两样，猫咪完全不像试吃装那样缠着你要吃。,中评,3
最近看测评说伯纳天纯的淀粉含量太多了，下次要换个牌子买了,中评,3
这个猫粮真是非常大的一袋，可惜我家的大橘不是非常喜欢吃，伤脑筋&hellip;&hellip;,中评,3
还好&hellip;&hellip;吃了2周没了。感觉有些油 而且 碎渣特别多&hellip;&hellip;,中评,3
之前经常回购大包的这次是一下小包的没想到小包的是包装比想象要小一些，其它都还可以没什么呕吐症状还不错,中评,3
唉，我家猫吃这个从开始吃到结束全程拉稀。吃是爱吃，，就是拉，拉的次数也多，买益生菌吃也没效果,中评,3
东西是不错，但赠品系统需要优化。虽然是我自己没注意，但买猫粮还是应该默认赠猫用营养膏吧？结果送了一个狗用滴&hellip;&hellip;&hellip;😓,中评,3
